Sentiment,TweetId,TweetText
neutral,1.27E+17,"""Straight Outta Hak Mob"" RT @Jhon_Doe_Smokes: Out of my 7 months of actually gettin on #Twitter. I've only bee… (cont) http://t.co/qDM3X8BB"
neutral,1.27E+17,#fuckyoumean #Pittsburgh don't got the best #twitter.
neutral,1.27E+17,@DJ_Nasty16 I know. You my only compo. #we be #reppin #twitter
neutral,1.27E+17,#Twitter Of
neutral,1.27E+17,pinto el sueño #Twitter #OFF
neutral,1.27E+17,RT @wbasinger: RT @TeachHub: 50 Ways to Use #Twitter in the Classroom http://t.co/AFHx3m2n
neutral,1.27E+17,#Twitter after dark! #GoodNight!! an yall thought a was abt to get #Nasty!!lol
neutral,1.27E+17,People aren't the same as they wanna be perceived on #twitter...Please believe I'm that crazy bitch at work who slaps everyones ass in line
neutral,1.27E+17,@serendipityjane is the ultimate #twitter bff! She uses #EFT to turn your frown upsidedown!#Follow her & learn about her VIP class.It rocks!
neutral,1.27E+17,"even if I skip the newspaper, I don't worry coz I get all news updates at #Twitter. :)"
neutral,1.27E+17,I'm on one tonight ...#tripping ! Lol eff yal ...its #twitter !
neutral,1.27E+17,"RT @Ashu180489: Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter"
neutral,1.27E+17,"@SusanFelicity Many people pay little attention to important issues. I strongly believe social media, like #twitter, is changing this."
neutral,1.27E+17,"@BenFolds p.s. I would have never used the word ""playa"" over ""player"" if #Twitter wasn't so restrictive..."
neutral,1.27E+17,#Twitter'OFF :| GN'♥
neutral,1.27E+17,"RT @MinisterOnline: its ok to put up bible verses & encouraging post about God on #Twitter, but make sure you stand by your words, cause ..."
neutral,1.27E+17,Hitting the sack early. G-night #twitter
neutral,1.27E+17,"RT @KanvasKings: 1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!"
neutral,1.27E+17,Follow me on #Twitter @CatchASet_ #TeamFollow &lt;3
neutral,1.27E+17,"Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter"
neutral,1.27E+17,@glaad I already purple mine!!1 Both accounts on #Facebook and #Twitter
neutral,1.27E+17,"its ok to put up bible verses & encouraging post about God on #Twitter, but make sure you stand by your words, cause your an example."
neutral,1.27E+17,These Hoes Follow Me Like #Twitter !
neutral,1.27E+17,I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/eM2yDlRs
neutral,1.27E+17,RT @ChrisPirillo: Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam
neutral,1.27E+17,#twitter OFF&lt;3
neutral,1.27E+17,Shout out to all the single mothers on #Twitter
neutral,1.27E+17,im tired gonna get to bed peace out #twitter
neutral,1.27E+17,"Well...#twitter Off,,,,"
neutral,1.27E+17,Aye @Me_Cedez get my bay out da way @Ful1time  ( swirlZ) gotta #Twitter
neutral,1.27E+17,Let's go see what is trending on #Twitter tonight?
neutral,1.27E+17,He Like Kissing The Little Pink Puss Lls #Twitter This After Dark
neutral,1.27E+17,"#Twittertip: How to Keep Up With Over 100,000 #Twitter Followers http://t.co/o3oH3YPB RT @anntran_"
neutral,1.27E+17,#Twitter (of)
neutral,1.27E+17,RT“@reimeraaron: #twitter keeps me from sleeping! #soaddicted”
neutral,1.27E+17,Shout ou to all my followers! #TWitTER
neutral,1.27E+17,RT @TeachHub 50 Ways to Use #Twitter in the Classroom http://t.co/lJiN0See #education #ntchat
neutral,1.27E+17,@Slater_Boy Needs to take his ass to sleep... Its grown folks hour on #twitter
neutral,1.27E+17,#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/mTdvRoIj
neutral,1.27E+17,#wendywilliams just said she was a woman bitch please stop lien on #twitter and on #nationaltv we all know your a man
neutral,1.27E+17,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 18
neutral,1.27E+17,U put w/eva comes to mind on #twitter but let me try n do it ima be a rat or something smh the nerve of dese #NIGGAS!!!!'
neutral,1.27E+17,GN #Twitter.......z.z.z.z.z.z Z  Z z z z
neutral,1.27E+17,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/E44Qd1u2 #Twitter
neutral,1.27E+17,i've been slackin on my #twitter game
neutral,1.27E+17,RT @AHennessyWorld: #Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public ey ...
neutral,1.27E+17,Brilliant (if you have a spare 12mins to watch): Have I Shared Too Much? http://t.co/tEwNhhUk #Twitter #LinkedIn #Facebook #in
neutral,1.27E+17,#twitter keeps me from sleeping! #soaddicted
neutral,1.27E+17,#twitter be making my ass stay up later than planed
neutral,1.27E+17,Follow your interests. #twitter
neutral,1.27E+17,"Lmao. RT @MissAyunnaaa Well that's my que, bye #Twitter , #oomf finna start quotin lines from #ATL lol"
neutral,1.27E+17,@twitter  + @tumblr  = Drugs are severe. #twitter #tumblr
neutral,1.27E+17,RT @extremejohn Stuck on Facebook? I’m so sorry.  http://t.co/aGHbaQmn #Twitter #Google  #Facebook
neutral,1.27E+17,GN #twitter off.
neutral,1.27E+17,why am i #rambling on #facebook i keep forgetting i have #twitter.. then remember and come back.. every 3 seconds.. -_- ... o_O
neutral,1.27E+17,#Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public eye!iloveya#HennessyNation
neutral,1.27E+17,17 Things You Didn’t Know About #Twitter: http://t.co/LL61rx2R via @TweetSmarter RT @sharonhayes @ChoiceZnewZ #facts
neutral,1.27E+17,#goodnight #twitter
neutral,1.27E+17,I think @SchwastySmack needs to cool her roll on her #twitter game.
neutral,1.27E+17,Things that #heatmeup : when people put the # on facebookposts when they dont even have a #twitter. #getaclue
neutral,1.27E+17,goodnite #twitter (:
neutral,1.27E+17,"Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?"
neutral,1.27E+17,RT @JonJars: #twitter; for those statuses you'd never post on #facebook
neutral,1.27E+17,"@TheRealJedaD If her name ain't #Twitter then ur not bcuz u been on here for a minute goin HAM...lol, I'm Just Sayin!!"
neutral,1.27E+17,Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam
neutral,1.27E+17,@bhammz Welcome to #Twitter
neutral,1.27E+17,its funny how you can take time out your precious #twitter time to monitor or judge what in saying
neutral,1.27E+17,"#Twitter honey i don't freaking know anymore &gt;&lt;"""
neutral,1.27E+17,@cpmorris congrats on joining #twitter
neutral,1.27E+17,@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance.
neutral,1.27E+17,#Twitter it's been a pleasure but I have to go exercise and eat dinner! Possibly be back b4 I sleep? We'll c! I am #BLESSED & we all are! =)
neutral,1.27E+17,#OkUPrettyBut you never talk shit on #Twitter @HannahMcCall1 :)
neutral,1.27E+17,"#ihateitwhen i think of a cool twit,by da tym i grab da fone & load #twitter i would have forgotten it!!! #dumbass"
neutral,1.27E+17,Lol itss ben a #year since i had a #twitter but i jus start using it
neutral,1.27E+17,RT @KiLLiN_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's onl ...
neutral,1.27E+17,I want to be a #Twitter Cypher.
neutral,1.27E+17,RT Is @Wahooly the long awaited way to make clear the ROI of #Twitter? http://t.co/rjY5WGr0 #socialmedia /via @socialmedia2day #gosocial
neutral,1.27E+17,It's #real when you tell ur man how ur gfs roasted your ex on #twitter and he's like good job babe lol
neutral,1.27E+17,#twitter; for those statuses you'd never post on #facebook
neutral,1.27E+17,@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee
neutral,1.27E+17,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/eKh5JmGp"
neutral,1.27E+17,"Its 11:56 &amp;, im going to sleep now &gt;.&lt; O&#39;well :) good night #Twitter ."
neutral,1.27E+17,Getting ready 4 bed... School tomorrow. We have an evacuation at school! Night #Twitter =]
neutral,1.27E+17,#Twitter off! See ya :D @justinbieber Love u and have #SweetDreams. ♥
neutral,1.27E+17,Goodnight everyone #twitter off
neutral,1.27E+17,i want him to make a #Twitter
neutral,1.27E+17,Good Night #Twitter && #TwitterTweeters :)
neutral,1.27E+17,RT @Hirudineajigane: #Twitter Thank you.Read those great tweets.helps live better! :) Bows. http://t.co/FNKBW24F
neutral,1.27E+17,@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter
neutral,1.27E+17,#twitter/off
neutral,1.27E+17,#Twitter Thank you.Read those great tweets.helps live better! :) Bows.
neutral,1.27E+17,I might call it a night goodnight #twitter
neutral,1.27E+17,"search #facebook for ""FACEBOOK/TWITTER INDIE ARTIST MUSIC NETWORK (WORLDWIDE)
"" add yourself for more #twitter followers! network here!"
neutral,1.27E+17,RT @iTweetTechNews: Famous wrestler Razor Ramon is trending on #Twitter.
neutral,1.27E+17,RT @nine_oh: SIMPLY DA BEST ON #TWITTER MY TWEEPS @Mui_Dziak @Ecofriendly211 @wstein @imCHOKOLATEwhoU @SoDear2MyHeart @sscoop4 @PyrexPress
neutral,1.27E+17,"Gonna Crash Out Pretty Tired, Night #Twitter&lt;3"
neutral,1.27E+17,#Twitter: What's happening? #Facebook: What's on your mind? #Myspace: Where is everyone?
neutral,1.27E+17,@FATBOYFRESH87 Hey brotha I forgot you had a #twitter
neutral,1.27E+17,"So what #twitter needs is a ""save tweet"" text function. So I could ""st @xyz 5"" to save the 5th most recent msg on twitter site to read later"
neutral,1.27E+17,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking"
neutral,1.27E+17,"I think I'm addicted to checking my #email, #twitter and #facebook"
neutral,1.27E+17,#Retweet #RT #BabyMamaDrama #BabyDaddyDrama #Twitter #S/O to everyone who read my blog www.cpc504.blogspot.com
neutral,1.27E+17,"Thanks Irma @TellJuicy  ""TWITTER 4 BUSINESS"" November 16 http://t.co/gOrDf5dj @KingstonCC #Twitter #Melbourne #Business"
neutral,1.27E+17,@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo
neutral,1.27E+17,#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter
neutral,1.27E+17,#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/gHCez2Yk
neutral,1.27E+17,enjoy  #Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/vKjwATSr great
neutral,1.27E+17,RT @jeffbullas: What Is A #Facebook “Like” Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter
neutral,1.27E+17,Shes a freaked out philosopher on #twitter lol girl bye
neutral,1.27E+17,gotta get back on my #twitter #grind
neutral,1.27E+17,Best night inna while :) #newbestfriends wish you kids had #Twitter #amaturehour
neutral,1.27E+17,RT @BucBoyy: - Ima Addicted To #Twitter.
neutral,1.27E+17,#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter
neutral,1.27E+17,"Off to sleeep , #goodnight #twitter"
neutral,1.27E+17,To much #twitter taking a break. ♣
neutral,1.27E+17,these #chickz on #twitter stay with they #mommy
neutral,1.27E+17,Wow jus made a #TWITTER i reallly dnt kno how o2 use it so i neea alittle help
neutral,1.27E+17,#twitter should i upload tweetdeck for my laptop?!
neutral,1.27E+17,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23
neutral,1.27E+17,Some people take themselves way too seriously...especially on #Twitter. It's amusing...to say the least. Bless your heart...
neutral,1.27E+17,#twitter goin hammer
neutral,1.27E+17,@IamTinaThompson @JudgeGregMathis is on #twitter also!!
neutral,1.27E+17,Welcome to #twitter @jackpot15!!
neutral,1.27E+17,Hello! Welcome to #twitter RT “@beabea210: @ACCU_MED ....hello Accu-Med!!!”
neutral,1.27E+17,@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?
neutral,1.27E+17,- Ima Addicted To #Twitter.
neutral,1.27E+17,Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!
neutral,1.27E+17,RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter
neutral,1.27E+17,Good morning #twitter.
neutral,1.27E+17,Ways in which you can use #Twitter to your professional advantage http://t.co/E3xK1w67 @writeychap
neutral,1.27E+17,"@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter"
neutral,1.27E+17,BRB #twitter;p
neutral,1.27E+17,Thank you @logoninjas for following us on #twitter - awesome name btw!
neutral,1.27E+17,Good night #Twitter Off(:
neutral,1.27E+17,RT @frizzy_drizzy: @iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn
neutral,1.27E+17,@king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up
neutral,1.27E+17,Good Morning #Twitter! Have a nice day. :}
neutral,1.27E+17,"SO IT'S BEEN A LOOONG MINUTE 
BUT #TWITTER, IM BACK 
& WITH A CLOTHING LINE!

#SWAGG"
neutral,1.27E+17,@iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn
neutral,1.27E+17,#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off
neutral,1.27E+17,"Thought about changing my #twitter profile to I'm tall, dark & single, but don't think I could take the responses if any! Lol. Night folks."
neutral,1.27E+17,Follow your interests #twitter
neutral,1.27E+17,Out of my 7 months of actually gettin on #Twitter. I've only been in #TwitterJail lik 3 times.... #ThugLife! They were long sentences! Lol:)
neutral,1.27E+17,What Is A #Facebook “Like” Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter
neutral,1.27E+17,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 27
neutral,1.27E+17,"Dear #twitter, Now that we all know I'm awesome could you  write me a new ""all about me"" for my profile because really you do know me best."
neutral,1.27E+17,bout to pull up... he see me on #twitter his ass gone flip
neutral,1.27E+17,Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets
neutral,1.27E+17,Goin to bed #GOODNIGHT #TWITTER
neutral,1.27E+17,Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter
neutral,1.27E+17,@grahamgoingham it's a true delight to see you on #Twitter. P.S. you rocked the house tonight.
neutral,1.27E+17,Goodnight #Twitter :)
neutral,1.27E+17,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/acaP03y9! Together we can stop #humantrafficking"
neutral,1.27E+17,"nitee
#Twitter & #Followers"
neutral,1.27E+17,Time for bed good night #twitter
neutral,1.27E+17,wanted to say nite  #twitter
neutral,1.27E+17,Everybody a somebody on #twitter!!!!!! FAKE ASSES
neutral,1.27E+17,RT @nataliajones: Use #Twitter to generate traffic to your website http://t.co/72YmN3kD
neutral,1.27E+17,who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's only #TWITTER! smh..
neutral,1.27E+17,#Followme dijo #Twitter :D
neutral,1.27E+17,That shit lame trynna fuck with somebody through a DM on #twitter thoo  ?
neutral,1.27E+17,If @Mr_A_Johnson is up. #twitter is gona have some technical difficulties
neutral,1.27E+17,RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter
neutral,1.27E+17,coming back soon!!!! #twitter...
neutral,1.27E+17,"Damn girl I'll follow u to the end of the road

#twitter"
neutral,1.27E+17,twitter people when someone blocks u can they see ur twitts direct to them? #twitter
neutral,1.27E+17,#twitter I'm off to bed with two crazy pups. #lovethem http://t.co/FSLFpMOb
neutral,1.27E+17,Lets not throw CJ under the bus yet.. Hes still a 100 million dollar #twitter guy!
neutral,1.27E+17,"need #facebook fans, #twitter followers and #youtube views by nvida2: i need… http://t.co/tK6IHH2B #freelance #job"
